"node_id","node_label","expression","degree","is_signature","betweenness","closeness","eigenvector","hub_score","authority_score","community","mean_expr_UroB","mean_expr_GU","mean_expr_UroA","mean_expr_BaSq","mean_expr_UroC","go_pval","go_padj","go_description","go_hub_score","go_rank","module","in_signature_module","random_walk_score"
"PGR","PGR",0.862328591277334,134,FALSE,35.4868116615729,0.00186219739292365,0.32252550484918,0.32252550484918,0.32252550484918,3,-0.195432475518397,-0.400763123593646,-0.233371649874897,0.0236547429666748,0.862328591277334,4.16896575978232e-12,1.24652076217491e-09,"Not annotated",0.32252550484918,115,4,FALSE,0.00453329025020441
"PIK3CA","PIK3CA",-0.11265193424002,348,FALSE,436.254439662543,0.00232558139534884,0.671208175230605,0.671208175230606,0.671208175230605,2,-0.212502467335582,-0.176639983268833,0.117900878544241,0.00370636901716317,-0.11265193424002,,,,,,,,
"PIK3CD","PIK3CD",0.220135120045967,168,FALSE,66.1792854191966,0.00192307692307692,0.334730236484371,0.334730236484371,0.334730236484371,2,0.121696564690876,-0.22866942222191,-0.590027227811465,0.497862589414525,0.220135120045967,8.57886122896503e-29,2.56507950746054e-26,"Not annotated",0.334730236484371,54,2,TRUE,0.0046792424266182
"PIK3CG","PIK3CG",0.109593703352577,108,FALSE,16.5106281483543,0.00181818181818182,0.241978727694488,0.241978727694488,0.241978727694487,2,0.153046052194994,-0.219932742058579,-0.546023500605415,0.454047151008428,0.109593703352577,2.51639152559871e-25,7.52401066154015e-23,"Not annotated",0.241978727694488,70,2,TRUE,0.00130295833233819
"PIK3R1","PIK3R1",-0.178820972998324,326,FALSE,370.313325422989,0.00226757369614512,0.626158519318998,0.626158519318999,0.626158519318998,2,0.19787662897432,-0.663313132509983,0.171103529006564,-0.0982765928359968,-0.178820972998324,,,,,,,,
"PIK3R2","PIK3R2",-0.1049497285356,204,FALSE,106.285519691178,0.00199203187250996,0.402425804888328,0.402425804888328,0.402425804888327,2,0.211367755694784,-0.477256739991262,0.588835846626511,-0.603360754106158,-0.1049497285356,1.9888360476525e-29,5.94661978248097e-27,"Not annotated",0.402425804888328,45,2,TRUE,0.00496964286322825
"PIK3R3","PIK3R3",-0.213533993043368,170,FALSE,68.4981209860449,0.00192678227360308,0.338630474038531,0.338630474038531,0.33863047403853,2,0.184715967342069,0.120832973799354,-0.267756416815455,-0.214219117328519,-0.213533993043368,,,,,,,,
"PLCG1","PLCG1",0.224141353550309,228,FALSE,140.447908599874,0.00204081632653061,0.456770907009545,0.456770907009545,0.456770907009545,2,-0.192561202909658,0.0455422984981794,-0.223427012359545,-0.0786542928772572,0.224141353550309,,,,,,,,
"PLCG2","PLCG2",0.203844868410076,128,FALSE,36.7976027656264,0.00185185185185185,0.258274302640485,0.258274302640485,0.258274302640484,2,-0.115743583049582,-0.201613779887938,-0.191147116315066,-0.0290305861273281,0.203844868410076,,,,,,,,
"PLEK","PLEK",0.25966715186211,86,FALSE,14.1779553713723,0.0017825311942959,0.195263258846456,0.195263258846456,0.195263258846456,2,0.196357472386175,0.0122723940734359,-0.725666217015124,0.638333548510304,0.25966715186211,2.8260511494022e-46,8.44989293671257e-44,"Not annotated",0.195263258846456,12,3,TRUE,0.00117857547684999
"POU5F1","POU5F1",0.302812800341451,132,FALSE,34.3651616133742,0.00185873605947955,0.282792641805995,0.282792641805995,0.282792641805995,4,-0.350528831809079,0.666396448023002,0.231024142167489,-0.734109136646855,0.302812800341451,2.85397804513541e-22,8.53339435495489e-20,"Not annotated",0.282792641805995,81,5,FALSE,0.00247068847144149
"PPARG","PPARG",0.330546506958953,202,FALSE,98.4959444781784,0.00198807157057654,0.441719063839677,0.441719063839677,0.441719063839677,3,0.230757423065493,0.454982924416819,0.510359559340212,-1.19612560517322,0.330546506958953,7.40221656303713e-79,2.2132627523481e-76,"urinary bladder cancer",0.441719063839677,1,4,FALSE,0.00157920417159015
"PPP2CA","PPP2CA",-0.238352050444478,122,FALSE,38.2638026628753,0.00184162062615101,0.256249073524961,0.256249073524961,0.25624907352496,3,0.0755586286649918,-0.419048221808484,0.272600014328208,0.689819609009751,-0.238352050444478,5.95595619600849e-13,1.78083090260654e-10,"Not annotated",0.256249073524961,112,3,TRUE,0.00135299179580886
"PPP2R1A","PPP2R1A",0.427427855861086,120,FALSE,35.8617406237836,0.00183823529411765,0.254404499550148,0.254404499550148,0.254404499550148,3,-0.0465741940694033,-0.00164743018313566,0.353558286831053,-0.690966066032604,0.427427855861086,4.10156065904332e-12,1.22636663705395e-09,"Not annotated",0.254404499550148,114,3,TRUE,0.00135848050881572
"PRKACA","PRKACA",0.0155714617201784,96,FALSE,27.5444500877974,0.00179856115107914,0.197395876199733,0.197395876199733,0.197395876199733,3,-0.150713667745562,0.175563205186347,-0.182694141964252,-0.163443444539564,0.0155714617201784,,,,,,,,
"PRKCA","PRKCA",-0.108554810907136,140,FALSE,55.2608726937019,0.00187265917602996,0.297584545465794,0.297584545465794,0.297584545465794,2,0.00759528736937344,-0.168055276652679,0.128696259136061,-0.510360586058203,-0.108554810907136,,,,,,,,
"PRKCZ","PRKCZ",-0.291129743462562,134,FALSE,40.9829023922998,0.00186219739292365,0.293425437591653,0.293425437591653,0.293425437591652,2,0.255423563509461,-0.116090263781608,0.628319520527135,-0.555935734126971,-0.291129743462562,5.3518259925109e-38,1.60019597176076e-35,"Not annotated",0.293425437591653,23,2,TRUE,0.0014003230294827
"PRLR","PRLR",0.325588741472826,76,FALSE,9.29774295981981,0.00176678445229682,0.160015929349743,0.160015929349743,0.160015929349743,1,-0.32780849343666,0.841717633204581,-0.349211774474098,-0.425391311939093,0.325588741472826,1.18043788106849e-31,3.52950926439477e-29,"Not annotated",0.160015929349743,42,1,FALSE,0.00142411227878221
"PROM1","PROM1",0.0335313032163577,112,FALSE,11.2276821316862,0.00182481751824818,0.281826756567869,0.281826756567869,0.281826756567868,4,-0.130194867942011,0.559995080840884,-0.39625675547281,-0.326557530080609,0.0335313032163577,,,,,,,,
"PTEN","PTEN",-0.0708604025999332,362,FALSE,442.82484811441,0.00236406619385343,0.722868142395789,0.72286814239579,0.722868142395788,3,-0.0619740992252328,-0.556031627531186,0.270983967505194,0.0241377726554766,-0.0708604025999332,,,,,,,,
"PTGS2","PTGS2",-0.394951137332087,182,FALSE,47.5089305228614,0.00194931773879142,0.437474109141123,0.437474109141124,0.437474109141123,1,0.327532013446311,-0.424766181781431,-0.0661466535405732,0.602153384100642,-0.394951137332087,3.55133241067277e-11,1.06184839079116e-08,"urinary bladder cancer; bladder carcinoma; bladder disease",0.437474109141124,116,1,FALSE,0.00262096288346501
"PTK2","PTK2",0.258762152724426,212,FALSE,109.800843608045,0.00200803212851406,0.466988552066109,0.466988552066109,0.466988552066109,2,0.0479109943904051,-0.26010588852357,0.538778232944073,-0.571212385214332,0.258762152724426,7.37112915577988e-24,2.20396761757818e-21,"Not annotated",0.466988552066109,77,3,TRUE,0.00302198028217989
"PTK2B","PTK2B",-0.269578170280333,116,FALSE,27.1718262475732,0.00183150183150183,0.249487994303504,0.249487994303504,0.249487994303504,2,0.15837894610144,-0.620761710026739,0.485263448017297,-0.186154144677491,-0.269578170280333,1.46631087546614e-22,4.38426951764374e-20,"Not annotated",0.249487994303504,80,3,TRUE,0.00439396913985498
"PTPN1","PTPN1",-0.184269798427188,106,FALSE,18.0134067972094,0.00181488203266788,0.259416377028516,0.259416377028516,0.259416377028515,2,0.0907789449866642,-0.249475979490105,-0.323878817380772,0.553527939325964,-0.184269798427188,,,,,,,,
"PTPN11","PTPN11",0.0241084811437305,316,FALSE,342.081051589252,0.00224215246636771,0.615079767225405,0.615079767225406,0.615079767225405,2,-0.0897190754845681,-0.211768498525002,0.16969388941881,-0.234923745826081,0.0241084811437305,,,,,,,,
"PTPN6","PTPN6",0.21844826261736,128,FALSE,28.3570700409369,0.00185185185185185,0.277880504003152,0.277880504003152,0.277880504003152,1,0.318122931629196,-0.263708122714494,-0.00113854045506532,-0.555401692364478,0.21844826261736,,,,,,,,
"PTPRC","PTPRC",0.26474572879059,246,FALSE,159.254106728631,0.00207900207900208,0.524352859261365,0.524352859261367,0.524352859261365,1,0.229326866183396,-0.135265687433056,-0.591147454929407,0.437337974174791,0.26474572879059,1.55051786664435e-25,4.63604842126661e-23,"Not annotated",0.524352859261367,68,1,FALSE,0.00292407845102996
"PXN","PXN",0.150687266282127,186,FALSE,81.8505975557442,0.00195694716242661,0.403492396198344,0.403492396198344,0.403492396198344,2,0.108819083014379,-0.749164519550012,0.544346467150901,-0.153698678809386,0.150687266282127,5.12741743791838e-33,1.5330978139376e-30,"Not annotated",0.403492396198344,38,3,TRUE,0.00292114733309663
"RAC1","RAC1",-0.375717264640694,192,FALSE,100.710595273065,0.00196850393700787,0.393182279343231,0.393182279343232,0.393182279343232,2,0.393432684754046,-0.117314625245723,0.269067061800697,0.206440632031263,-0.375717264640694,,,,,,,,
"RAC2","RAC2",0.104122148784173,116,FALSE,32.0992466144156,0.00183150183150183,0.230454484675487,0.230454484675487,0.230454484675486,2,0.159201180922905,-0.341515086553883,-0.427985618759732,0.683827449581918,0.104122148784173,1.0541724914169e-20,3.15197574933654e-18,"Not annotated",0.230454484675487,84,3,TRUE,0.00136174878788916
"RAF1","RAF1",0.207683571958071,156,FALSE,51.2438875304458,0.00190114068441065,0.34773299630113,0.34773299630113,0.34773299630113,3,-0.235915816693143,0.668323174767947,-0.120017933060791,-0.309118298032588,0.207683571958071,,,,,,,,
"RASA1","RASA1",-0.243365239146695,102,FALSE,18.4367707915372,0.00180831826401447,0.222608920926244,0.222608920926243,0.222608920926243,2,0.123968971965505,-0.393289595936048,0.425436150074998,-0.261296694508915,-0.243365239146695,,,,,,,,
"RB1","RB1",0.274308400243066,106,FALSE,12.4520830715301,0.00181488203266788,0.242777526855065,0.242777526855065,0.242777526855065,3,0.230764852874322,-0.888812900448142,0.299383214700157,0.30923782038054,0.274308400243066,8.22232263084288e-27,2.45847446662202e-24,"urinary bladder cancer",0.242777526855065,62,4,FALSE,0.00127944566730156
"RELA","RELA",-0.316018098967887,200,FALSE,105.23126353255,0.00198412698412698,0.420565822731823,0.420565822731823,0.420565822731823,3,0.311645178066342,-0.10181938753186,0.145900687800587,-0.238435576622658,-0.316018098967887,,,,,,,,
"RET","RET",-0.235112350111411,130,FALSE,35.8677142143771,0.00185528756957328,0.291086673069686,0.291086673069686,0.291086673069685,2,-0.0947037759944632,-0.0650325783390958,-0.0243923826582878,0.219225778417394,-0.235112350111411,,,,,,,,
"RHOA","RHOA",-0.273270033841213,296,FALSE,285.335252857297,0.00219298245614035,0.604029510220908,0.604029510220909,0.604029510220908,2,-0.220483387929501,0.292159813674762,0.0410005518543347,-0.27316831587441,-0.273270033841213,,,,,,,,
"RPS27A","RPS27A",0.052667860121271,196,FALSE,131.322718310058,0.00197628458498024,0.377234121746249,0.377234121746249,0.377234121746249,3,0.061314864956266,-0.628210512895261,0.389512119662728,-0.0735919328210025,0.052667860121271,1.38970522222877e-16,4.15521861446401e-14,"Not annotated",0.377234121746249,103,2,TRUE,0.00494108377528323
"SDC1","SDC1",0.0856446436360707,112,FALSE,26.4812417553182,0.00182481751824818,0.264138149353175,0.264138149353175,0.264138149353174,1,0.384782610301014,-0.205921326259744,0.612848145419683,-0.17965290986985,0.0856446436360707,,,,,,,,
"SERPINE1","SERPINE1",-0.454959112124494,98,FALSE,9.98754880508986,0.0018018018018018,0.2359438734028,0.235943873402801,0.2359438734028,4,0.105955373854281,-0.124411495818047,-0.1313852293303,0.652613805788984,-0.454959112124494,2.86420792451863e-08,8.5639816943107e-06,"urinary bladder cancer",0.235943873402801,121,5,FALSE,0.00220009322874738
"SHC1","SHC1",0.165543009844289,288,FALSE,241.034861958121,0.00217391304347826,0.574198094880657,0.574198094880658,0.574198094880657,2,0.101865128454188,-0.19341944029132,-0.225944966889051,0.606182349328132,0.165543009844289,,,,,,,,
"SHH","SHH",0.201955431853799,136,FALSE,35.7153809250507,0.00186567164179104,0.294652046596998,0.294652046596999,0.294652046596998,4,0.331525179949755,-0.805467935050457,0.556143594668126,-0.526705370323679,0.201955431853799,4.45655558582657e-41,1.33251012016214e-38,"Not annotated",0.294652046596999,18,5,FALSE,0.00258781005235933
"SMAD2","SMAD2",0.061442726256166,186,FALSE,79.4933316950235,0.00195694716242661,0.408871131382026,0.408871131382027,0.408871131382026,4,-0.042131044405685,-0.386945594158328,0.381642363408244,-0.421452048723217,0.061442726256166,,,,,,,,
"SMAD3","SMAD3",-0.261042016202688,190,FALSE,87.473700757095,0.00196463654223969,0.407916902816825,0.407916902816825,0.407916902816825,3,0.58119551950435,-0.830637205673439,0.634620753301414,-0.222717480166886,-0.261042016202688,1.28913425194413e-55,3.85451141331294e-53,"Not annotated",0.407916902816825,5,4,FALSE,0.00267821512528956
"SMAD4","SMAD4",-0.170383877272178,188,FALSE,93.9289702545459,0.00196078431372549,0.39171862176533,0.39171862176533,0.39171862176533,3,0.0453423405562737,0.0399625066293889,-0.146749070376967,0.302966420721294,-0.170383877272178,,,,,,,,
"SMARCA4","SMARCA4",-0.166778248986018,98,FALSE,17.3386568668879,0.0018018018018018,0.205874188556656,0.205874188556657,0.205874188556656,3,-0.079990552076113,-0.0948730572702849,0.153404052186362,-0.0217111686020999,-0.166778248986018,,,,,,,,
"SNAI1","SNAI1",0.184544865910288,150,FALSE,38.0221913362665,0.00189035916824197,0.34777033938634,0.34777033938634,0.34777033938634,4,-0.208872982887387,0.0260617497988262,-0.595599478933644,0.504895303916209,0.184544865910288,7.70712187665333e-29,2.30442944111935e-26,"Not annotated",0.34777033938634,52,5,FALSE,0.00254251928185822
"SNAI2","SNAI2",-0.203257711048471,114,FALSE,16.6220916968245,0.00182815356489945,0.270039623088921,0.270039623088922,0.270039623088921,4,0.193022191373113,-1.15977996234846,0.0786877985972552,0.937775383216797,-0.203257711048471,8.78653611113492e-56,2.62717429722934e-53,"urinary bladder cancer; bladder carcinoma",0.270039623088922,4,5,FALSE,0.00238216442345621
"SNCA","SNCA",0.227960047303332,90,FALSE,18.8894262104935,0.00178890876565295,0.19736983499541,0.19736983499541,0.19736983499541,3,0.0210724356287277,-0.108769124219427,-0.527632820006227,0.56161487403717,0.227960047303332,8.93484221180428e-19,2.67151782132948e-16,"Not annotated",0.19736983499541,97,3,TRUE,0.00117240483806028
"SOCS1","SOCS1",-0.0606662810811321,136,FALSE,35.3895443850812,0.00186567164179104,0.304068668021172,0.304068668021173,0.304068668021172,1,0.106775255233023,0.11927618317009,-0.639642113514464,0.54460580362066,-0.0606662810811321,7.61566113780512e-29,2.27708268020373e-26,"urinary bladder cancer",0.304068668021173,51,1,FALSE,0.00245784811806115
"SOCS3","SOCS3",-0.0347292725557058,168,FALSE,53.5407097874686,0.00192307692307692,0.378055512333588,0.378055512333589,0.378055512333588,1,0.397749658387376,0.0757629498093218,-0.73329978610698,0.810446862350402,-0.0347292725557058,2.58229878622089e-52,7.72107337080047e-50,"Not annotated",0.378055512333589,7,1,FALSE,0.00146365318602476
"SOX2","SOX2",,162,FALSE,56.4253178493665,0.00191204588910134,0.351817414380262,0.351817414380262,0.351817414380262,4,,,,,,,,,,,,,
"SOX9","SOX9",-0.292754174738343,132,FALSE,35.9745886288363,0.00185873605947955,0.283255374828442,0.283255374828442,0.283255374828441,4,-0.0651237201181586,0.315568753999087,-0.547723121279612,0.993692149592421,-0.292754174738343,1.46569489227373e-37,4.38242772789844e-35,"Not annotated",0.283255374828442,24,5,FALSE,0.00144098250170507
"SP1","SP1",-0.113839189671088,110,FALSE,18.3458021677754,0.00182149362477231,0.250219798503837,0.250219798503837,0.250219798503837,3,0.222574154378648,-0.403248358276135,0.442434890869792,-0.402435767471019,-0.113839189671088,,,,,,,,
"SPP1","SPP1",-0.744131128090171,132,FALSE,26.9829155486881,0.00185873605947955,0.317589296929655,0.317589296929655,0.317589296929655,4,0.3865306774832,0.115036142968554,-0.298403709915127,0.470230032338994,-0.744131128090171,1.29484635616527e-12,3.87159060493415e-10,"urinary bladder cancer",0.317589296929655,113,5,FALSE,0.00135182806365342
"SRC","SRC",0.454332951815782,470,FALSE,984.065066155964,0.002710027100271,0.875682181405613,0.875682181405614,0.875682181405613,2,0.147956537843772,0.0155989444581564,0.469393645720815,-0.767133530109263,0.454332951815782,2.52268176627784e-20,7.54281848117074e-18,"Not annotated",0.875682181405614,88,3,TRUE,0.00627407897707845
"STAT1","STAT1",-0.598305515760312,220,FALSE,108.685474429514,0.00202429149797571,0.477635186665912,0.477635186665913,0.477635186665913,1,0.534370007580344,-0.0951044234912255,-0.348361442571398,0.724468249784553,-0.598305515760312,1.10619412681997e-19,3.3075204391917e-17,"Not annotated",0.477635186665913,89,1,FALSE,0.002707168410414
"STAT3","STAT3",-0.594341514416131,416,FALSE,628.336859429219,0.00252525252525253,0.822517287300536,0.822517287300537,0.822517287300536,1,0.471420900946776,-0.475478204295732,-0.234015501574675,0.677675075346706,-0.594341514416131,2.62517257937973e-19,7.8492660123454e-17,"Not annotated",0.822517287300537,92,1,FALSE,0.00577333272893441
"STAT5A","STAT5A",-0.0293977495072084,232,FALSE,134.937609109478,0.00204918032786885,0.497957377136009,0.497957377136009,0.497957377136009,1,0.058086647040582,0.0314625746862252,-0.239102556893869,-0.265050915772845,-0.0293977495072084,,,,,,,,
"STAT5B","STAT5B",0.340299848303013,232,FALSE,139.408562751549,0.00204918032786885,0.50057205683228,0.500572056832281,0.50057205683228,1,-0.120477688030175,-0.308461452587379,-0.0281631314444216,-0.281216565502748,0.340299848303013,,,,,,,,
"STAT6","STAT6",0.213127735865407,112,FALSE,20.3744988658541,0.00182481751824818,0.250307840309086,0.250307840309086,0.250307840309086,1,0.361479115457762,-0.76503098698076,0.572597030162246,-0.332640872411629,0.213127735865407,2.50154692589218e-49,7.47962530841761e-47,"Not annotated",0.250307840309086,10,1,FALSE,0.001176719487671
"SYK","SYK",-0.275321647298277,178,FALSE,85.6667393634846,0.00194174757281553,0.370923271470822,0.370923271470823,0.370923271470822,2,0.0903563282904856,-0.0302854041853285,-0.150589216063766,-0.0941808268435624,-0.275321647298277,,,,,,,,
"TERT","TERT",-0.0301774443646347,100,FALSE,15.5444291278147,0.00180505415162455,0.240517351099276,0.240517351099276,0.240517351099276,3,-0.188352346711586,0.413718485320098,-0.160196023820497,-0.0348818619114991,-0.0301774443646347,,,,,,,,
"TFRC","TFRC",0.0189937137820354,90,FALSE,18.4629154815309,0.00178890876565295,0.217749945792202,0.217749945792202,0.217749945792202,1,0.0762681643114798,0.388250581434812,0.0447502052126177,-0.0442379954878613,0.0189937137820354,,,,,,,,
"TGFA","TGFA",-0.301353911485633,112,FALSE,16.8083852129837,0.00182481751824818,0.253643996583419,0.253643996583419,0.253643996583418,2,0.00430307995971024,0.528704136652775,-0.0897530109723011,0.669296732908459,-0.301353911485633,,,,,,,,
"TGFB1","TGFB1",-0.307276190038545,190,FALSE,75.7072913933258,0.00196463654223969,0.432762422935153,0.432762422935154,0.432762422935153,4,0.15695714862207,-0.836193134941557,0.0626921729358412,0.556568877214807,-0.307276190038545,1.06585344426134e-22,3.1869017983414e-20,"urinary bladder cancer; bladder carcinoma",0.432762422935154,79,5,FALSE,0.0026390378739809
"TGFBR2","TGFBR2",0.0921972506126904,108,FALSE,27.6407599882721,0.00181818181818182,0.242822551160893,0.242822551160894,0.242822551160893,4,-0.233388332398107,-0.742822002077068,0.182439329902402,-0.105589682645937,0.0921972506126904,,,,,,,,
"THBS1","THBS1",-0.308563715087304,92,FALSE,14.7574702120487,0.0017921146953405,0.212942439070872,0.212942439070872,0.212942439070872,4,-0.350833206324968,-0.426505899047726,-0.0190698048995303,0.358692022079885,-0.308563715087304,,,,,,,,
"TIMP1","TIMP1",-0.0885152286593663,106,FALSE,7.59825288989186,0.00181488203266788,0.263021464576668,0.263021464576669,0.263021464576669,4,-0.124765635922025,-0.287756117513195,-0.420054509660851,0.690629546890095,-0.0885152286593663,1.06821272735171e-17,3.19395605478161e-15,"Not annotated",0.263021464576669,98,5,FALSE,0.00113939916107443
"TJP1","TJP1",0.0870048500872597,104,FALSE,20.8409227205299,0.00181159420289855,0.246539586701923,0.246539586701923,0.246539586701923,4,0.00956053490359971,-0.414213690021067,0.361680298730437,-0.191214665903723,0.0870048500872597,,,,,,,,
"TLR2","TLR2",-0.400955472605537,146,FALSE,36.5613871650242,0.00188323917137476,0.321607235029279,0.321607235029279,0.321607235029279,1,0.48065954960567,-0.591104278336409,-0.175997145025792,0.838276693166875,-0.400955472605537,4.92006671148207e-26,1.47109994673314e-23,"urinary bladder cancer",0.321607235029279,66,1,FALSE,0.00128924386762146
"TLR4","TLR4",-0.554023693339199,218,FALSE,129.646048183784,0.00202020202020202,0.464542020640527,0.464542020640528,0.464542020640528,1,0.151974715507488,-0.824937708149407,0.544299377565563,-0.51412394138716,-0.554023693339199,5.05213740657338e-40,1.51058908456544e-37,"Not annotated",0.464542020640528,19,1,FALSE,0.00170462673214061
"TNF","TNF",0.317204435267842,336,FALSE,346.686223423145,0.00229357798165138,0.683401576192443,0.683401576192443,0.683401576192443,1,0.153878528776996,-0.0100950920938052,-0.601204921117112,0.532645556120041,0.317204435267842,1.21555015999967e-26,3.634494978399e-24,"bladder disease",0.683401576192443,64,1,FALSE,0.00331457550856355
"TNFRSF1A","TNFRSF1A",-0.299799185326195,138,FALSE,33.2677478962541,0.00186915887850467,0.304687496295757,0.304687496295758,0.304687496295757,1,0.542993836087833,-0.50724527354235,0.106371114825801,0.351131240759434,-0.299799185326195,9.73894524346487e-15,2.911944627796e-12,"Not annotated",0.304687496295758,105,1,FALSE,0.00128072038025218
"TP53","TP53",-0.266197422733514,430,FALSE,673.533513647705,0.0025706940874036,0.832014389853007,0.832014389853007,0.832014389853007,3,0.146911205801333,-0.439234590001201,0.511002222128678,-0.868871498974459,-0.266197422733514,8.80159463107757e-28,2.63167679469219e-25,"urinary bladder cancer; bladder carcinoma; bladder disease",0.832014389853007,56,4,FALSE,0.00589572048414767
"TRAF6","TRAF6",-0.187272377875005,162,FALSE,63.8610434977817,0.00191204588910134,0.348239129092228,0.348239129092229,0.348239129092228,3,-0.0255137173826963,-0.710152965815371,0.486205472112672,-0.216744915986455,-0.187272377875005,6.16415166333341e-25,1.84308134733669e-22,"Not annotated",0.348239129092229,73,1,FALSE,0.0014504022586054
"TYK2","TYK2",-0.0263755586569125,104,FALSE,15.6818911116434,0.00181159420289855,0.221237482452682,0.221237482452682,0.221237482452682,1,0.0569391418219947,0.0567466058534583,0.00641731285824046,-0.499066921753951,-0.0263755586569125,,,,,,,,
"UBA52","UBA52",0.376877711740673,186,FALSE,114.159380674626,0.00195694716242661,0.355802424605998,0.355802424605998,0.355802424605998,3,-0.149685973781547,-0.304768521763995,0.344963859439509,-0.234832628041302,0.376877711740673,,,,,,,,
"UBB","UBB",-0.155294039098443,196,FALSE,135.266787798519,0.00197628458498024,0.371473147186313,0.371473147186313,0.371473147186313,3,0.335003026728607,-0.589131326467065,0.299362814945013,-0.354667333681825,-0.155294039098443,,,,,,,,
"UBC","UBC",-0.062649881902295,200,FALSE,134.199194066169,0.00198412698412698,0.38897381487626,0.38897381487626,0.38897381487626,3,0.0315323677220565,0.0665544343808096,-0.241777208975103,0.702787796847961,-0.062649881902295,,,,,,,,
"VAV1","VAV1",-0.0238870196680845,158,FALSE,64.008004239117,0.0019047619047619,0.323248486559962,0.323248486559962,0.323248486559962,2,0.223210128833068,-0.399869901613043,-0.279792148788889,0.128718478168487,-0.0238870196680845,,,,,,,,
"VCL","VCL",0.438903942488164,116,FALSE,24.4905621360344,0.00183150183150183,0.256266978685776,0.256266978685776,0.256266978685776,2,-0.523900540580092,-0.359362452401431,0.253048102817806,-0.0704189786973219,0.438903942488164,,,,,,,,
"VEGFC","VEGFC",0.109743754511848,114,FALSE,17.1323704353938,0.00182815356489945,0.267715109689731,0.267715109689731,0.26771510968973,2,-0.12306713665736,0.152735780694591,-0.518115396670131,0.774303326455629,0.109743754511848,1.2001147517065e-25,3.58834310760244e-23,"urinary bladder cancer; bladder carcinoma",0.267715109689731,67,2,TRUE,0.00436916387940744
"WNT1","WNT1",0.389575863840862,98,FALSE,18.6188990886388,0.0018018018018018,0.219381146527386,0.219381146527386,0.219381146527385,4,-0.0685105392298974,0.00826724472923332,-0.330628847544949,-0.0821095912028681,0.389575863840862,,,,,,,,
"WNT3A","WNT3A",-0.0393064084372404,94,FALSE,12.6726695710848,0.00179533213644524,0.205721793302515,0.205721793302516,0.205721793302515,4,0.129435528206516,-0.0560986837225504,-0.161532569761957,0.35700809264375,-0.0393064084372404,,,,,,,,
"WNT5A","WNT5A",0.102840050353019,88,FALSE,24.746200849942,0.00178571428571429,0.183085461589159,0.183085461589159,0.183085461589159,4,0.467077845241633,-0.630212437543678,0.0544937726232874,0.144377037257123,0.102840050353019,1.47819583085489e-13,4.41980553425611e-11,"Not annotated",0.183085461589159,109,5,FALSE,0.00228700128306777
"XIAP","XIAP",-0.0876841507130846,106,FALSE,19.8831573562177,0.00181488203266788,0.237439163421311,0.237439163421311,0.237439163421311,3,0.280689137870266,-0.444311448052619,0.473139714229446,-0.394098256302544,-0.0876841507130846,,,,,,,,
"XPO1","XPO1",-0.496646019002024,80,FALSE,16.4700543166332,0.00177304964539007,0.16845892337146,0.16845892337146,0.16845892337146,3,-0.138711614936627,0.223542752593517,-0.0383300386779172,0.3406714504619,-0.496646019002024,,,,,,,,
"YAP1","YAP1",-0.0875924117570799,100,FALSE,24.5451835666295,0.00180505415162455,0.213617209061539,0.213617209061539,0.213617209061539,3,-0.0597991731759257,-0.444135174373512,0.333131799506322,0.319175519150174,-0.0875924117570799,,,,,,,,
"YES1","YES1",-0.0966410604503173,146,FALSE,50.1565590114924,0.00188323917137476,0.302927367070565,0.302927367070565,0.302927367070565,2,0.0312197067935688,0.117074782513228,0.123360609985389,-0.0640796392161099,-0.0966410604503173,,,,,,,,
"YWHAB","YWHAB",-0.167758941869475,110,FALSE,31.6766169240991,0.00182149362477231,0.232287041380737,0.232287041380737,0.232287041380737,3,0.104092757364127,0.354284911557777,0.226123114989555,-0.378559737746876,-0.167758941869475,,,,,,,,
"YWHAZ","YWHAZ",-0.181963142067949,134,FALSE,47.6914058707246,0.00186219739292365,0.290438035618764,0.290438035618763,0.290438035618763,3,-0.110095291124832,0.27074024046461,0.0610680682360017,0.35039905040398,-0.181963142067949,,,,,,,,
"ZAP70","ZAP70",0.500200260862751,120,FALSE,33.3182060938341,0.00183823529411765,0.249988014945192,0.249988014945192,0.249988014945191,1,0.197960822157116,-0.0532458478117536,-0.606357386274036,0.202812989925264,0.500200260862751,2.04017123282464e-25,6.10011198614568e-23,"Not annotated",0.249988014945192,69,1,FALSE,0.00135764507664668
